reviewid,title,artist,url,score,best_new_music,author,author_type,pub_date,pub_weekday,pub_day,pub_month,pub_year
21820,get in,pita,http://pitchfork.com/reviews/albums/21820-get-in/,7.2,0,aaron leitko,contributor,2016-05-12,3,12,5,2016
21859,get gone,seratones,http://pitchfork.com/reviews/albums/21859-get-gone/,6.8,0,allison hussey,contributor,2016-05-12,3,12,5,2016
21907,a moon shaped pool,radiohead,http://pitchfork.com/reviews/albums/21907-a-moon-shaped-pool/,9.1,1,jayson greene,senior editor,2016-05-11,2,11,5,2016
21888,spiritual songs for lovers to sing,luh,http://pitchfork.com/reviews/albums/21888-spiritual-songs-for-lovers-to-sing/,7.8,0,jazz monroe,associate staff writer,2016-05-11,2,11,5,2016
21678,take me to the alley,gregory porter,http://pitchfork.com/reviews/albums/21678-take-me-to-the-alley/,6.7,0,marcus j. moore,contributor,2016-05-11,2,11,5,2016
21878,the things that we are made of,mary chapin carpenter,http://pitchfork.com/reviews/albums/21878-the-things-that-we-are-made-of/,6.8,0,sam sodomsky,associate staff writer,2016-05-11,2,11,5,2016
21906,the colour in anything,james blake,http://pitchfork.com/reviews/albums/21906-the-colour-in-anything/,8.2,1,kevin lozano,tracks coordinator,2016-05-10,1,10,5,2016
21861,cult following,little scream,http://pitchfork.com/reviews/albums/21861-cult-following/,7.5,0,laura snapes,contributor,2016-05-10,1,10,5,2016
21863,kindness for weakness,homeboy sandman,http://pitchfork.com/reviews/albums/21863-kindness-for-weakness/,6.7,0,marcus j. moore,contributor,2016-05-10,1,10,5,2016
21852,for good,fog,http://pitchfork.com/reviews/albums/21852-for-good/,7,0,mehan jayasuriya,contributor,2016-05-10,1,10,5,2016
21782,will,julianna barwick,http://pitchfork.com/reviews/albums/21782-will/,8.2,0,philip sherburne ,contributing editor,2016-05-09,0,9,5,2016
21783,island universe story: selected works,helado negro,http://pitchfork.com/reviews/albums/21783-island-universe-story-selected-works/,7.8,0,philip sherburne,contributing editor,2016-05-09,0,9,5,2016
21855,piatto d'oro,meyhem lauren,http://pitchfork.com/reviews/albums/21855-piatto-doro/,6.6,0,dean van nguyen,contributor,2016-05-09,0,9,5,2016
21720,as if apart,chris cohen,http://pitchfork.com/reviews/albums/21720-as-if-apart/,7.4,0,raymond cummings,contributor,2016-05-09,0,9,5,2016
21817,in movement,"jack dejohnette, ravi coltrane, matthew garrison",http://pitchfork.com/reviews/albums/21817-in-movement/,8.3,0,seth colter walls,contributor,2016-05-09,0,9,5,2016
21701,cluster 71,cluster,http://pitchfork.com/reviews/albums/21701-cluster-1971-1981/,8.5,0,andy beta,contributor,2016-05-07,5,7,5,2016
21854,songs from wonder.land,various artists,http://pitchfork.com/reviews/albums/21854-songs-from-wonderland/,5,0,katherine st. asaph,contributor,2016-05-07,5,7,5,2016
21856,luck or magic,britta phillips,http://pitchfork.com/reviews/albums/21856-luck-or-magic/,5,0,lindsay hood,contributor,2016-05-07,5,7,5,2016
21905,beloved,mo troper,http://pitchfork.com/reviews/albums/21905-beloved/,6,0,sam sodomsky,associate staff writer,2016-05-07,5,7,5,2016
21849,paradise,white lung,http://pitchfork.com/reviews/albums/21849-paradise/,8.4,1,laura snapes,contributor,2016-05-06,4,6,5,2016
21860,another splash of colour - new psychedelia in britain 1980-1985,various artists,http://pitchfork.com/reviews/albums/21860-another-splash-of-colour-new-psychedelia-in-britain-1980-1985/,7.2,0,jazz monroe,associate staff writer,2016-05-06,4,6,5,2016
21645,terminal redux,vektor,http://pitchfork.com/reviews/albums/21645-vektor-terminal-redux/,8.2,0,sam sodomsky,associate staff writer,2016-05-06,4,6,5,2016
21857,trgame tierra,big black delta,http://pitchfork.com/reviews/albums/21857-tragame-tierra/,4.7,0,mehan jayasuriya,contributor,2016-05-06,4,6,5,2016
21819,hopelessness,anohni,http://pitchfork.com/reviews/albums/21819-hopelessness/,9,1,jenn pelly,associate reviews editor,2016-05-05,3,5,5,2016
21794,white hot moon,pity sex,http://pitchfork.com/reviews/albums/21794-white-hot-moon/,6.5,0,mehan jayasuriya,contributor,2016-05-05,3,5,5,2016
21810,junjo presents: wins the world cup,various artists,http://pitchfork.com/reviews/albums/21810-junjo-presents-wins-the-world-cup/,7.7,0,erin macleod,contributor,2016-05-05,3,5,5,2016
21815,guided meditation,hurry,http://pitchfork.com/reviews/albums/21815-guided-meditation/,7.1,0,ian cohen,contributor,2016-05-05,3,5,5,2016
21687,the impossible kid,aesop rock,http://pitchfork.com/reviews/albums/21687-the-impossible-kid/,8.2,0,sheldon pearce,associate staff writer,2016-05-04,2,4,5,2016
21804,egyptian lover 1983-1988,egyptian lover,http://pitchfork.com/reviews/albums/21804-egyptian-lover-1983-1988/,8,0,minna zhou,contributor,2016-05-04,2,4,5,2016
21853,nonagon infinity,king gizzard & the lizard wizard,http://pitchfork.com/reviews/albums/21853-nonagon-infinity/,8,0,stuart berman,contributor,2016-05-04,2,4,5,2016
21851,blue wave,operators,http://pitchfork.com/reviews/albums/21851-blue-wave/,7.5,0,pat healy,contributor,2016-05-04,2,4,5,2016
21848,honey,katy b,http://pitchfork.com/reviews/albums/21848-honey/,7,0,brad nelson,contributor,2016-05-03,1,3,5,2016
21653,close to the noise floor - formative uk electronica 1975 - 1984,various artists,http://pitchfork.com/reviews/albums/21653-close-to-the-noise-floor-formative-uk-electronica-1975-1984/,8.1,0,simon reynolds,contributor,2016-05-03,1,3,5,2016
21813,crime cutz,holy ghost!,http://pitchfork.com/reviews/albums/21813-crime-cutz/,7,0,cameron cook,contributor,2016-05-03,1,3,5,2016
21903,testarossa,yoni & geti,http://pitchfork.com/reviews/albums/21903-testarossa/,7.2,0,paul a. thompson,contributor,2016-05-03,1,3,5,2016
21816,gala,lush,http://pitchfork.com/reviews/albums/21816-origami/,8.5,0,saby reyes-kulkarni,contributor,2016-05-03,1,3,5,2016
21836,views,drake,http://pitchfork.com/reviews/albums/21836-drake-views/,6.8,0,ryan dombal,senior editor,2016-05-02,0,2,5,2016
21835,dj koze presents pampa vol. 1,various artists,http://pitchfork.com/reviews/albums/21835-dj-koze-presents-pampa-vol-1/,7.4,0,jonah bromwich,contributor,2016-05-02,0,2,5,2016
21850,the feminine: act i,anna wise,http://pitchfork.com/reviews/albums/21850-the-feminine-act-i/,6.9,0,kathy iandoli,contributor,2016-05-02,0,2,5,2016
21801,modernists,alarm will sound,http://pitchfork.com/reviews/albums/21801-modernists/,7.6,0,seth colter walls,contributor,2016-05-02,0,2,5,2016
21845,"sign ""o"" the times",prince,http://pitchfork.com/reviews/albums/21845-sign-o-the-times/,10,0,nelson george,contributor,2016-04-30,5,30,4,2016
21842,1999,prince,http://pitchfork.com/reviews/albums/21842-1999/,10,0,maura johnston,contributor,2016-04-30,5,30,4,2016
21844,parade,"prince, the revolution",http://pitchfork.com/reviews/albums/21844-parade/,9.1,0,douglas wolk,contributor,2016-04-30,5,30,4,2016
21846,diamonds and pearls,"prince, the new power generation",http://pitchfork.com/reviews/albums/21846-diamonds-and-pearls/,8.3,0,jeff weiss,contributor,2016-04-30,5,30,4,2016
21841,purple rain,"prince, the revolution",http://pitchfork.com/reviews/albums/21841-purple-rain/,10,0,carvell wallace,contributor,2016-04-29,4,29,4,2016
21866,dirty mind,prince,http://pitchfork.com/reviews/albums/21866-dirty-mind/,10,0,barry walters,contributor,2016-04-29,4,29,4,2016
21843,controversy,prince,http://pitchfork.com/reviews/albums/21843-controversy/,9,0,daphne a. brooks,contributor,2016-04-29,4,29,4,2016
21847,around the world in a day,"prince, the revolution",http://pitchfork.com/reviews/albums/21847-around-the-world-in-a-day/,8.8,0,alan light,,2016-04-29,4,29,4,2016
21715,nocturnal koreans,wire,http://pitchfork.com/reviews/albums/21715-nocturnal-koreans/,7,0,stuart berman,contributor,2016-04-28,3,28,4,2016
21839,all jokes aside,dej loaf,http://pitchfork.com/reviews/albums/21839-all-jokes-aside/,7.5,0,sheldon pearce,associate staff writer,2016-04-28,3,28,4,2016
21637,asphalt for eden,dlek,http://pitchfork.com/reviews/albums/21637-asphalt-for-eden/,7.8,0,saby reyes-kulkarni,contributor,2016-04-28,3,28,4,2016
21781,interventions,horse lords,http://pitchfork.com/reviews/albums/21781-interventions/,7.9,0,philip sherburne,contributing editor,2016-04-28,3,28,4,2016
21743,the ship,brian eno,http://pitchfork.com/reviews/albums/21743-the-ship/,8,0,benjamin scheim,contributor,2016-04-27,2,27,4,2016
21806,balter / saunier,"ensemble dal niente, deerhoof",http://pitchfork.com/reviews/albums/21806-balter-saunier/,7.6,0,seth colter walls,contributor,2016-04-27,2,27,4,2016
21834,triangle,susanna,http://pitchfork.com/reviews/albums/21834-triangle/,6.4,0,katherine st. asaph,contributor,2016-04-27,2,27,4,2016
21825,the stone junction,audio push,http://pitchfork.com/reviews/albums/21825-the-stone-junction/,7.1,0,timmhotep aku,,2016-04-27,2,27,4,2016
21867,lemonade,beyonc,http://pitchfork.com/reviews/albums/21867-lemonade/,8.5,1,jillian mapes,senior editor,2016-04-26,1,26,4,2016
21826,always strive and prosper,a$ap ferg,http://pitchfork.com/reviews/albums/21826-always-strive-and-prosper/,7.3,0,kathy iandoli,contributor,2016-04-26,1,26,4,2016
21838,new misery,cullen omori,http://pitchfork.com/reviews/albums/21838-new-misery/,6.2,0,ian cohen,contributor,2016-04-26,1,26,4,2016
21837,double ecstasy ep,antwon,http://pitchfork.com/reviews/albums/21837-double-ecstasy-ep/,6.9,0,matthew strauss,associate editor,2016-04-26,1,26,4,2016
21833,too many voices,andy stott,http://pitchfork.com/reviews/albums/21833-too-many-voices/,7.1,0,andy beta,contributor,2016-04-25,0,25,4,2016
21797,at last!,etta james,http://pitchfork.com/reviews/albums/21797-at-last/,9,0,amanda petrusich ,contributor,2016-04-25,0,25,4,2016
21762,bergtatt,ulver,http://pitchfork.com/reviews/albums/21762-bergtattkveldssangernattens-madrigal/,8.7,1,zoe camp,contributor,2016-04-25,0,25,4,2016
21717,dolls of highland,kyle craft,http://pitchfork.com/reviews/albums/21717-dolls-of-highland/,8.1,0,stuart berman,contributor,2016-04-25,0,25,4,2016
21814,delusions of grand fur,rogue wave,http://pitchfork.com/reviews/albums/21814-delusions-of-grand-fur/,5.7,0,jazz monroe,associate staff writer,2016-04-25,0,25,4,2016
21694,lost themes ii,john carpenter,http://pitchfork.com/reviews/albums/21694-lost-themes-ii/,5.6,0,kevin lozano,tracks coordinator,2016-04-23,5,23,4,2016
21799,some other time: the lost session from the black forest ,bill evans,http://pitchfork.com/reviews/albums/21799-some-other-time-the-lost-session-from-the-black-forest/,8.4,1,mark richardson,executive editor,2016-04-23,5,23,4,2016
21840,rosecrans,"dj quik, problem",http://pitchfork.com/reviews/albums/21840-rosecrans/,6.8,0,jay balfour,contributor,2016-04-23,5,23,4,2016
21744,waltzed in from the rumbling,plants and animals,http://pitchfork.com/reviews/albums/21744-plants-and-animals-waltzed-in-from-the-rumbling/,6.8,0,pat healy,contributor,2016-04-23,5,23,4,2016
21714,blood visions,jay reatard,http://pitchfork.com/reviews/albums/21714-blood-visions/,9.1,1,evan minsker,deputy news editor,2016-04-22,4,22,4,2016
21696,konono n1 meets batida,"konono n1, batida",http://pitchfork.com/reviews/albums/21696-konono-n1-meets-batida/,6.8,0,andy beta,contributor,2016-04-22,4,22,4,2016
21832,the future of death,primitive weapons,http://pitchfork.com/reviews/albums/21832-the-future-of-death/,8,0,saby reyes-kulkarni,contributor,2016-04-22,4,22,4,2016
21827,it kindly stopped for me,sorority noise,http://pitchfork.com/reviews/albums/21827-it-kindly-stopped-for-me/,6.6,0,evan rytlewski,contributor,2016-04-22,4,22,4,2016
21808,please be honest,guided by voices,http://pitchfork.com/reviews/albums/21808-please-be-honest/,5.9,0,john s.w. macdonald,contributor,2016-04-21,3,21,4,2016
21807,tower of meaning,arthur russell,http://pitchfork.com/reviews/albums/21807-tower-of-meaning/,7,0,winston cook-wilson,contributor,2016-04-21,3,21,4,2016
21792,phases,cellars,http://pitchfork.com/reviews/albums/21792-phases/,7,0,kevin lozano,tracks coordinator,2016-04-21,3,21,4,2016
21695,yoyogi park,lawrence,http://pitchfork.com/reviews/albums/21695-yoyogi-park/,7.9,0,philip sherburne,contributing editor,2016-04-21,3,21,4,2016
21709,the diary,j dilla,http://pitchfork.com/reviews/albums/21709-the-diary/,6.9,0,kris ex,contributor,2016-04-20,2,20,4,2016
21778,"flutes, echoes, it's all happening!",carlos nio & friends,http://pitchfork.com/reviews/albums/21778-flutes-echoes-its-all-happening/,6.8,0,mike powell,contributor,2016-04-20,2,20,4,2016
21708,"music of morocco: recorded by paul bowles, 1959",various artists,http://pitchfork.com/reviews/albums/21708-music-of-morocco-recorded-by-paul-bowles-1959/,8.9,1,saby reyes-kulkarni,contributor,2016-04-20,2,20,4,2016
21809,bis: 001-020,various artists,http://pitchfork.com/reviews/albums/21809-bis-001-020/,6.8,0,andrew gaerig,contributor,2016-04-20,2,20,4,2016
21758,a sailor's guide to earth,sturgill simpson,http://pitchfork.com/reviews/albums/21758-a-sailors-guide-to-earth/,8,0,corban goble,contributor,2016-04-19,1,19,4,2016
21791,blind spot ep,lush,http://pitchfork.com/reviews/albums/21791-blind-spot-ep/,7.6,0,t. cole rachel,contributor,2016-04-19,1,19,4,2016
21699,become alive ,dave harrington group,http://pitchfork.com/reviews/albums/21699-become-alive/,6.7,0,andy beta,contributor,2016-04-19,1,19,4,2016
21831,iii :  (imagining the life of pablo),toyomu,http://pitchfork.com/reviews/albums/21831-iii-imagining-the-life-of-pablo/,6,0,zoe camp,contributor,2016-04-19,1,19,4,2016
21822,sleep cycle,deakin,http://pitchfork.com/reviews/albums/21822-sleep-cycle/,7.6,0,stuart berman,contributor,2016-04-18,0,18,4,2016
21800,love letter for fire,sam beam & jesca hoop,http://pitchfork.com/reviews/albums/21800-love-letter-for-fire/,7.5,0,allison hussey,contributor,2016-04-18,0,18,4,2016
21733,welcome the worms ,bleached,http://pitchfork.com/reviews/albums/21733-welcome-the-worms/,6.9,0,cameron cook,contributor,2016-04-18,0,18,4,2016
21729,don't look down,mr. lif,http://pitchfork.com/reviews/albums/21729-dont-look-down/,7,0,sheldon pearce,associate staff writer,2016-04-18,0,18,4,2016
21824,missed calls,tunji ige,http://pitchfork.com/reviews/albums/21824-missed-calls/,6.8,0,jay balfour,contributor,2016-04-18,0,18,4,2016
21681,singing saw,kevin morby,http://pitchfork.com/reviews/albums/21681-singing-saw/,8.3,1,mark richardson,executive editor,2016-04-15,4,15,4,2016
21680,sorrow - a reimagining of gorecki's 3rd symphony,colin stetson,http://pitchfork.com/reviews/albums/21680-sorrow-a-reimagining-of-goreckis-3rd-symphony/,7.8,0,jayson greene,senior editor,2016-04-15,4,15,4,2016
21829,layers,royce 59,http://pitchfork.com/reviews/albums/21829-layers/,6.4,0,sheldon pearce,associate staff writer,2016-04-15,4,15,4,2016
21636,crab day,cate le bon,http://pitchfork.com/reviews/albums/21636-crab-day/,8.1,0,laura snapes,contributor,2016-04-15,4,15,4,2016
21703,yyy ep,"tyler friedman, samuel rohrer",http://pitchfork.com/reviews/albums/21703-yyy-ep/,6,0,saby reyes-kulkarni,contributor,2016-04-15,4,15,4,2016
21698,the hope six demolition project,pj harvey,http://pitchfork.com/reviews/albums/21698-the-hope-six-demolition-project/,7.6,0,laura snapes,contributor,2016-04-14,3,14,4,2016
21749,plays the music of twin peaks,xiu xiu,http://pitchfork.com/reviews/albums/21749-plays-the-music-of-twin-peaks/,7.7,0,benjamin scheim,contributor,2016-04-14,3,14,4,2016
21697,year of the rabbit,eskimeaux,http://pitchfork.com/reviews/albums/21697-year-of-the-rabbit/,6.8,0,lindsay hood,contributor,2016-04-14,3,14,4,2016
21742,fever dream,ben watt,http://pitchfork.com/reviews/albums/21742-fever-dream/,6.8,0,ron hart,contributor,2016-04-14,3,14,4,2016
21780,controlling body,peder mannerfelt,http://pitchfork.com/reviews/albums/21780-controlling-body/,8.1,0,philip sherburne,contributing editor,2016-04-14,3,14,4,2016
21755,kill 'em all,metallica,http://pitchfork.com/reviews/albums/21755-kill-em-allride-the-lightning/,8.6,0,saby reyes-kulkarni,contributor,2016-04-13,2,13,4,2016
21688,everybody's heart is broken now,niki and the dove,http://pitchfork.com/reviews/albums/21688-everybodys-heart-is-broken-now/,7.8,0,laura snapes,contributor,2016-04-13,2,13,4,2016
21812,nat love,kweku collins,http://pitchfork.com/reviews/albums/21812-nat-love/,8,0,kris ex,contributor,2016-04-13,2,13,4,2016
21716,outer heaven,greys,http://pitchfork.com/reviews/albums/21716-outer-heaven/,7.8,0,stuart berman,contributor,2016-04-13,2,13,4,2016
21732,commitment to complications,youth code,http://pitchfork.com/reviews/albums/21732-commitment-to-complications/,7.5,0,andy o'connor,contributor,2016-04-13,2,13,4,2016
21547,gore,deftones,http://pitchfork.com/reviews/albums/21547-gore/,7.8,0,ian cohen,contributor,2016-04-12,1,12,4,2016
21562,ears,kaitlyn aurelia smith,http://pitchfork.com/reviews/albums/21562-ears/,8,0,mark richardson,executive editor,2016-04-12,1,12,4,2016
21811,standards,into it. over it.,http://pitchfork.com/reviews/albums/21811-standards/,7,0,evan rytlewski,contributor,2016-04-12,1,12,4,2016
21770,ology,gallant,http://pitchfork.com/reviews/albums/21770-ology/,7.5,0,marcus j. moore,contributor,2016-04-12,1,12,4,2016
21752,psychic lovers,dinner,http://pitchfork.com/reviews/albums/21752-psychic-lovers/,5,0,marc hogan,senior staff writer,2016-04-12,1,12,4,2016
21769,junk,m83,http://pitchfork.com/reviews/albums/21769-junk/,6.8,0,t. cole rachel,contributor,2016-04-11,0,11,4,2016
21690,afterlife,dj rashad,http://pitchfork.com/reviews/albums/21690-afterlife/,7.2,0,kevin lozano,tracks coordinator,2016-04-11,0,11,4,2016
21679,painting of a panic attack,frightened rabbit,http://pitchfork.com/reviews/albums/21679-painting-of-a-panic-attack/,6,0,ian cohen,contributor,2016-04-11,0,11,4,2016
21803,more issues than vogue,k. michelle,http://pitchfork.com/reviews/albums/21803-more-issues-than-vogue/,7.9,0,britt julious,contributor,2016-04-11,0,11,4,2016
21693,azel,bombino,http://pitchfork.com/reviews/albums/21693-azel/,7.8,0,andy beta,contributor,2016-04-11,0,11,4,2016
21597,human performance,parquet courts,http://pitchfork.com/reviews/albums/21597-human-performance/,8.4,1,jenn pelly,associate reviews editor,2016-04-08,4,8,4,2016
21748,atomic,mogwai,http://pitchfork.com/reviews/albums/21748-atomic/,7.1,0,zoe camp,contributor,2016-04-08,4,8,4,2016
21767,velvet portraits,terrace martin,http://pitchfork.com/reviews/albums/21767-velvet-portraits/,7.8,0,marcus j. moore,contributor,2016-04-08,4,8,4,2016
21594,lost time,tacocat,http://pitchfork.com/reviews/albums/21594-lost-time/,6.1,0,laura snapes,contributor,2016-04-08,4,8,4,2016
